369,FISICA,"Raymond A. Serway.","Jerry S. Faughn"
370,"CALCULO NUMERICO FUNDAMENTAL",Demidovich,Maron
371,"ELECTROTECNIA - FUNDAMENTOS TEORICOS Y PRACTICOS","Guerrero, Sanchez","Moreno, Ortega"
372,"ELECTROTECNIA GENERAL",Ruiz,Ampudia
373,"INSTALACIONES DE BAJA TENSION",Ram?rez,S?nchez
374,"MATERIALES ELECTROTECNICOS",Ram?rez,
375,"FUNDAMENTOS DE DIBUJO EN INGENIERIA                                                                 ","Luzader                                                                                             ","Duff                                                                                                "
376,"DIBUJO TECNICO 2                                                                                    ","Jensen; Mason                                                                                       ","Roa                                                                                                 "
377,"MECANICA VECTORIAL PARA INGENIEROS - ESTATICA                                                       ","Beer                                                                                                ","Russell Jonhston                                                                                    "
378,"GEOMETRIA ANALITICA - PLANA Y DEL ESPACIO",Kindle,
379,"ECONOMIA POLITICA","Juan Bautista Rivarola Paoli",
380,ECONOMIA,Larroulet,Monch?n
381,SOCIOLOGIA,"Shepard - Taylor",Southard
383,"ANALISIS VECTORIAL","Hsu, Hwei P.",
384,"GEOMETRIA ANALITICA",Fuller,Tarwater
385,"PROBLEMAS DE GEOMETRIA ANALITICA",Kletenic,
386,"MATEMATICAS PARA COMPUTACION",LIPSCHUTZ,
387,ADMINISTRACION,"James A. F. Stoner","R. Eduardo Freeman"
388,"CALCULO DIFERENCIAL E INTEGRAL",Larson,Hostetler
389,"ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",
390,"INGENIERIA DEL SOFTWARE. UN ENFOQUE PRACTICO",Pressman,
391,ECONOMIA,LARROULET,MOCHON
392,"ANALISIS Y METODOS NUMERICOS","Jos? Alberto Guti?terrez","Miguel ?ngel Olmos G?mez"
393,"MATEMATICAS PARA COMPUTACION","LIPSCHUTZ, SEYMOUR",
394,"FISICA I","Jos? Roberto Bonjorno",
395,"FUNDAMENTOS DE FISICA",BLATT,
396,"SISTEMAS DIGITALES - PRINCIPIOS Y APLICACIONES",Tocci,
397,"DICCIONARIO DE PROGRAMACION EN C",Arboles,Onsins
398,"TEORIA DE CONJUNTOS Y TEMAS AFINES",Lipschutz,
399,"CUADERNO DE LA UNIVERSIDAD NACIONAL DEL ESTE",UNE,
400,"FUNDAMENTOS DE PROGRAMACION","JOYANES AGUILAR, LUIS",
401,"Novell System Messages       Netware","Novell Corporation",
402,"Novell Print Server Installation Guide NetWare","Novell Corporation",
403,"CONGRESSO DA SOCIEDADE BRASILEIRA DE COMPUTACAO","SOCIEDADE BRASILEIRA DE COMPUT",
404,"LA DISTRIBUCION COMERCIAL - MARKETING",Lawrence,
405,"GUIA PRACTICA PARA LA INVESTIGACION Y REDACCION DE","Acosta Hoyos",
406,"TRATADO DE PEDAGOGIA GENERAL",Hubert,
407,"INTRODUCCION A LA INFORMATICA",Duffy,
408,"APUNTES DE HISTORIA CULTURAL DEL PARAGUA","Efra?n Cardozo",
409,"INTRODUCCION A LA INFORMATICA",Duffy,
410,"COMO PROGRAMAR EN JAVA","Deitel, Harvey M.","Deitel, Paul J."
411,"LINGUAGEM PARA MICROCOMPUTADORES","MOREIRA DOS SANTOS, ELI",ROZENDO
412,"FOLKLORE DEL PARAGUAY",Gonzalez,
413,"METODOS NUMERICOS",Scheid,Constanzo
414,"EL LIBRO DEL WINDOWS 3.1","Stinson, Craig",
415,"ECUACIONES DIFERENCIALES",Boyce,Diprima
416,"ECUACIONES DIFERENCIALES CON APLICACIONES",Simmons,
417,"ECUACIONES DIFERENCIALES CON APLICACIONES",Simmons,
418,"LECCIONES DE GEOMETRIA ANALITICA",Castelnuovo,
419,"GEOMETRIA ANALITICA",Bohuslov,
420,"GEOMETRIA ANALITICA","Oteyza, Lan","G?mez, Ram?rez, Hern?ndez"
421,"GEOMETRIA ANALITICA","Oteyza - Lam - Hern?ndez","Carrillo - Ram?rez"
422,"GEOMETRIA DESCRIPTIVA","Atahyde Pinheiro",
423,"RESINAS POLIESTER, PLASTICOS REFORZADOS","PARRILLA CORZAS, FELIPE",
424,"INTRODUCCION A LA INFORMATICA                                                                       ","Alcalde                                                                                             ","Garc?a                                                                                              "
425,"PROGRAMACION EN C",Gottfried,
426,"FISICA UNIVERSITARIA",Young,Freedman
427,"PROGRAMACION EN C",Gottfried,
428,"PROGRAMACION EN C",Gottfried,
429,"INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO",Long,
430,"INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO",Long,
431,"INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO",Long,
432,"MATEMATICAS - ALGEBRA DE BOOLE","CADOGAN, LUIS",
433,"GESTION DE RECURSOS HUMANOS                                                                         ","GOMEZ-MEJIA; BALKIN                                                                                 ","CARDY                                                                                               "
434,"BUENOS AIRES: MINITURISMO","CLARIN VIAJES",
435,"DICCIONARIO MCGRAW - HILL DE COMPUTACION",PARKER,
436,"PRINCIPIOS DE MECATR?NICA","Joao Mauricio Rosario",
437,"CURSOS DE GRADUACION - A?O LECTIVO DE 1993                                                          ","                                                                                                    ","                                                                                                    "
438,"DIALOGOS PROHIBIDOS Y CIRCULARES","Ru?z Nestosa",
439,"CONTABILIDAD. TEORIA Y PRACTICA","Kester, Roy B.",
440,"FORMTOOL GOLD 3.0","FORM TOOL",
441,"INTRODUCCION A LA INFORMATICA",Duffy,
442,"GUIA PARA WINDOWS 3.1","CAMPBELL, MARY",
443,"MATEMATICAS AVANZADAS PARA INGENIERIA 2",KREYSZIG,
444,"QUIMICA. PRUEBAS DE SELECTIVIDAD","CALOCA, DOLORES",
445,"INFORMATICA PRESENTE Y FUTURO",Sanders,
447,"ARQUITECTURA DE COMPUTADORES",Anasagasti,Angulo
448,"ARQUITECTURA DE COMPUTADORES",Anasagasti,Angulo
449,"ARQUITECTURA DE COMPUTADORES",Ansagasti,Angulo
450,"SCO Professional Configuration Guide","The Santa Cruz Operation, Inc.","Microsoft Corporation"
451,"MANUAL DE ELECTRICIDAD INDUSTRIAL I",HARPER,
452,"OPERACIONES DE TRANSFERENCIA DE MASA 2/e","Treyball, Robert E.",
453,"EL LIBRO DEL MS - DOS. VERSION 6.0 Y 6.2","Wolverton Van",
454,"EL LIBRO DEL MS - DOS. VERSION 6.0 Y 6.2","Wolverton Van",
455,"PROGRAMACION EN DOS. MANUAL DE REFERENCIA","Jamsa, Kris",
456,"Computer Networks","Andrew S. Tanenbaum",
457,"CURSO DE MATEMATICAS SUPERIORES PARA INGENIEROS",Krasnov,
458,"Transformadas de Laplace","Murray Spiegel",
459,"FORMULARIO DE CALCULO INFINITESIMAL A?O 1992",Borja,
460,"350 ESQUEMAS DE AF DE 10KHZ A 1GHZ","SHCREIBER, HERRMANN",
461,ESTADISTICA,Spiegel,
462,"SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    "
463,"METODOLOGIA CIENTIFICA",ROJAS,
464,"CONTABILIDAD - TEORIA Y PRACTICA",KESTER,
465,"INTRODUCCION A LA CONTABILIDAD ADMINISTRATIVA",HORNGREN,SUNDEN
466,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
467,"ANTONIO FLORES ARQUITECTO","Publicaciones de la Recidencia","de Estudiantes"
468,"EL ARQUITECTO BAEZANO BARTOLOME FERNANDEZ LECHUGA","Ana Goy Diz",
469,"CALCULO DIFERENCIAL E INTEGRAL",Piskunov,
470,"CALCULO DIFERENCIAL E INTEGRAL",Ayres,Meldelson
471,"EL CALCULO CON GEOMETRIA ANALITICA",Leithold,
472,"CALCULO SUPERIOR",Spiegel,
473,"CALCULO NUMERICO FUNDAMENTAL",Demidovich,Maron
474,"CUESTIONES DE CALCULO","Paloma Sanz","Francisco Vazquez"
475,"TERMODINAMICA                                                                                       ","Wark, Kenneth                                                                                       ","                                                                                                    "
476,"PROBABILIDAD Y ESTADISTICA                                                                          ","Spiegel                                                                                             ","                                                                                                    "
477,"C.C.A.A. NO 2? GRAU","Dpto. de Pesquisa e Planejamen",
478,"DISPOSITIVOS ELECTRONICOS",Floyd,
479,"ELECTRONICA INDUSTRIAL APLICADA",Cage,
480,"LOTUS 1-2-3",WILLIAMS,
481,"METODOS NUMERICOS APLICADOS CON SOFTWARE","NAKAMURA, SHOICHIRO",
482,"ALGEBRA ELEMENTAL",Angel,
483,"ALGEBRA LINEAL","de Burgos",
484,"ESTADISTICA PARA ADMINISTRADORES",Levin,
485,"PROBABILIDAD Y APLICACIONES ESTADISTICAS",Meyer,
486,"TRATAMIENTOS TERMICOS DE LOS METALES","Pere Molera Sola",
487,"ALGEBRA LINEAL CON APLICACIONES                                                                     ","Grossman                                                                                            ","                                                                                                    "
488,"ANALISIS DE SISTEMAS ELECTRICOS DE POTENCIA                                                         ","Stevenson                                                                                           ","                                                                                                    "
489,"EL VIDRIO Y SUS APLICACIONES","de la Poza",
490,"LA CERAMICA Y LOS HORNOS MODERNOS P/SU COCCION","de la Poza",
491,"LA COCCION DE PRODUCTOS CERAMICOS",Padoa,
492,"EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    "
493,"CALCULO - TEORIA Y PRACTICA                                                                         ","Farrand                                                                                             ","Poxon                                                                                               "
494,"COMO USAR FOX PRO 2                                                                                 ","Siegel                                                                                              ","                                                                                                    "
495,"CLARION. REPORT WRITE. USER'S MANUAL                                                                ","                                                                                                    ","                                                                                                    "
496,"ALGEBRA LINEAL",Beauregard,
497,"ALGEBRA LINEAL",Lipschutz,
498,"MANUAL DEL AGUA: NATURALEZA, TRATAMENTO Y APLICAC.",Kemmer,
499,"MANUAL DEL AGUA: NATURALEZA, TRATAMIENTO Y APLICAC",Kemmer,
500,"MANUAL DE SEGURIDAD DEL TRABAJO                                                                     ","Itaip? Binacional                                                                                   ","                                                                                                    "
501,"COMO ESCRIBIR CORRECTAMENTE","de la Torriente",
502,"COMO AUMENTAR SU VOCABULARIO",Neggero,
503,"COMO DOMINAR LA ORTOGRAFIA",Escarpau,
504,"COMO HABLAR CORRECTAMENTE EN PUBLICO","de la Torriente",
505,"COMO AUMENTAR SU VOCABULARIO","de la Torriente",
506,"GUIA PRACTICA PARA EL CALCULO DE INSTALACIONES ELE",Harper,
507,"DICCIONARIO MCGRAW - HILL DE COMPUTACION",Parker,
508,"DICCIONARIO MCGRAW - HILL DE COMPUTACION",Parker,
509,"GRAN DICCIONARIO CUYAS INGLES - ESPA?OL",Cuyas,
510,"DICCIONARIO MANUAL VOX LENGUA ESPA?OLA- SIN. Y ANT","Blecua Perdices",
511,"DIGITAL SIGNAL PROCESSING                                                                           ","Oppenheim                                                                                           ","Schafer                                                                                             "
512,"MATRICES                                                                                            ","Trevisan                                                                                            ","                                                                                                    "
513,"CA CLIPPER - EXOSPACE",,
514,"ENGENHARIA DA INFORMA?AO - METODOLOGIAS DE PLANEJA",Martin,Finkelstein
515,"PLATERO HA CHE",Sanabria,
516,"INSTALACIONES ELECTRICAS                                                                            ","Krato                                                                                               ","                                                                                                    "
517,"FUNDAMENTOS DE PLOMERIA",Thiesse,
518,"FUNDAMENTOS DE PLOMERIA",Thiesse,
519,"TEORIA DE CONJUNTOS Y TEMAS AFINES",LIPSCHUTZ,
520,"MUNDO FOLKLORICO PARAGUAYO - DE LA TRADICION ORAL",Cardozo,
521,"SISTEMAS DIGITALES -  PRINCIPIOS Y APLICACIONES","Tocci, Ronald",
522,"PRINCIPIOS DE PROCESAMIENTO DE DATOS",Davis,
523,"INTRODUCCION A LA INVESTIGACION DE OPERACIONES",HILLIER,LIEBERMAN
524,"DICCIONARIO GENERAL DE LA LENGUA ESPA?OLA VOX","Gili Gaya",
525,"ESTADISTICA                                                                                         ","Spiegel                                                                                             ","                                                                                                    "
526,"CLARION PROFESSIONAL DEVELOPER GATTING STARTED                                                      ","Clarion                                                                                             ","                                                                                                    "
527,"ANAIS EXPOMICRO 90                                                                                  ","                                                                                                    ","                                                                                                    "
528,"ESTRATEGIAS DE ENSE?ANZA - GUIA PARA UNA MEJOR INS                                                  ","Cooper                                                                                              ","                                                                                                    "
529,"ORIGEN Y EVOLUCION DE LA CONTABILIDAD",Gertz,
530,"APLICATIVO WEB PARA HISTORIAL CL?NICO DE PACIENTES","Richard Javier Ben?tez Gonz?lez",
531,"NUEVO MANUAL DE DIDACTICA DE LAS CIENCIAS HISTORIC                                                  ","Arrendon - Palencia                                                                                 ","Pico                                                                                                "
