"970","LENGUAJE ENSAMBLADOR DE LOS 80x86                                                                   ","Beltr?n de Heredia                                                                                  ","                                                                                                    ","1"
"971","APLIQUE FOX PRO 2.6 PARA WINDOWS","Jones",,"1"
"972","FORTRAN IV","MAXIMILIAN EMIL HEHL",,
"973","ANALISIS DE ALGORITMOS Y TEORIA DE GRAFOS","Abellanas","Lodares","1"
"974","INGENIERIA DE LA ENERGIA ELECTRICA - MAQUINAS","Marcelo A. Sobrevila",,"1"
"975","TRANSFORMADORES DE POTENCIA DE MEDIDA Y DE PROTECC","Ras, Enrique",,"7"
"977","CALCULO DIFERENCIAL E INTEGRAL                                                                      ","Frank Ayres, Jr                                                                                     ","Elliot Mendelson                                                                                    ","3"
"978","INTRODUCCION A LA SOCIOLOGIA","Berger",,"3"
"979","LA AGUADA DEL PUMA","Pompeyo Lugo M?ndez",,"1"
"980","ELECTRICISTA CALIFICADO","REVISTA MUNDO DE LA ELECTRICID",,"1"
"981","INTRODUCCION A LA TEORIA Y TECNICA DEL TURISMO","FERNANDEZ FUSTER, LUIS",,"1"
"982","ANALISIS ESTRUCTURADO MODERNO","Edward Yourdon",,"1"
"983","CALCULO DIFERENCIAL E INTEGRAL                                                                      ","Frank Ayres, Jr                                                                                     ","Elliot Mendelson                                                                                    ","3"
"984","ANALISIS ESTRUCTURADO MODERNO","Edward Yourdon",,"1"
"985","THINKPAD I SERIES 1400/1500","IBM",,"1"
"986","SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero",
"987","APLIQUE FOX PRO 2.6 PARA WINDOWS                                                                    ","Jones                                                                                               ","                                                                                                    ","1"
"988","ARQUITECTURA DE COMPUTADORES","Anasagasti","Angulo","1"
"989","LA AGUADA DEL PUMA","Pompeyo Lugo M?ndez",,"1"
"990","EPSON FX-850/1050","EPSON AMERICA",,"1"
"991","SISTEMAS ELECTRONICOS DE TELECOMUNICACION","DUNGAN, FRANK R.",,"1"
"992","CALCULO Y CONSTRUCCION DE CIRCUITOS CON CONTACTORE","ROLDAN VILORIA, JOSE",,"1"
"993","REPUBLICA BOLIVARIANA DE VENEZUELA - CUADERNO DE L","EMBAJADA DE VENEZUELA",,"2"
"994","GESTAO DE TURISMO MUNICIPAL: TEORIA E PRATICA DE P","DUNCAN - GUERRIER","ROBERTSON","1"
"995","LA ESCUELA DEL TECNICO ELECTRICISTA - TOMO II","BEEREN, von HANS",,"1"
"996","PENINSULA VALDES Y LITORAL PATAGONICO","CLARIN VIAJES",,"1"
"998","LINEAS DE TRANSMISION","SANADA, ADOLFO","FRAIRE, JORGE","1"
"999","TU TIENES EL PODER DE ALCANZAR LAS RIQUEZAS","TREVISAN, LAURO",,"6"
"1000","PASCAL Y ESTRUCTURA DE DATOS","Dale","Lilly","2"
"1001","PASCAL Y ESTRUCTURA DE DATOS","Dale","Lilly","2"
"1002","FoxPro Microsoft Getting Started","Fox Software",,"1"
"1003","PASCAL Y ESTRUCTURA DE DATOS","Dale","Lilly","2"
"1004","PASCAL Y ESTRUCTURA DE DATOS","Dale","Lilly","2"
"1005","ENGENHARIA DE AUTOMACAO INDUSTRIAL","DESCONOCIDO",,"SEGUNDA EDICI?N"
"1006","APLIQUE FOX PRO 2.6 PARA WINDOWS","Jones",,"1"
"1007","APLIQUE FOX PRO 2.6 PARA WINDOWS","Jones",,"1"
"1008","PC TOOLS: DATA RECOVERY DOS SHELL","CENTRAL POINT SOFTWARE",,"1"
"1009","THE NORTON ANTIVIRUS","NORTON, PETER",,"1"
"1010","QUIMICA","Chang, Raymond","College, Williams","7"
"1011","MINI DICCIONARIO PARA TORPES                                                                        ","Enrike J. del Teso                                                                                  ","                                                                                                    ","1"
"1012","METODOS NUMERICOS PARA INGENIEROS c/ APLIC. p/ PC                                                   ","Chapra                                                                                              ","Canale                                                                                              ","1"
"1013","MECANICA VECTORIAL PARA INGENIEROS - ESTATICA                                                       ","Beer                                                                                                ","Johnston                                                                                            ","5"
"1014","SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero",
"1015","ANALISIS ESTRUCTURADO MODERNO","Edward Yourdon",,"1"
"1016","LA AGUADA DEL PUMA","Pompeyo Lugo M?ndez",,"1"
"1017","TARIFAS DE ENERGIA EL?TRICA","ROBERTO BITU","PAULO BORN",
"1018","MICROSOFT MS-DOS SHELL USER?S GUIDE","MICROSOFT CORPORATION",,"1"
"1019","QUATTRO PRO GETTING STARTED 2.0","BORLAND",,"1"
"1020","FISICA 1","Halliday - Resnick","Krane","4"
"1021","FISICA 2","Halliday - Resnick","Krane","4"
"1022","SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero",
"1023","EL ARTE Y LA CIENCIA DE LA PROTECCION POR RELEVADORES","C. RUSSELL MASON",,
"1024","GEOMETRIA ANALITICA                                                                                 ","Kindle                                                                                              ","                                                                                                    ","1"
"1025","GEOMETRIA ANALITICA                                                                                 ","Kindle                                                                                              ","                                                                                                    ","1"
"1026","MECANICA VECTORIAL PARA INGENIEROS - DINAMICA                                                       ","Beer                                                                                                ","Johnston                                                                                            ","5"
"1027","TEORIA DE CONJUNTOS Y TEMAS AFINES                                                                  ","Lipschutz                                                                                           ","                                                                                                    ","1"
"1028","TEORIA DE CONJUNTOS Y TEMAS AFINES                                                                  ","Lipschutz                                                                                           ","                                                                                                    ","1"
"1029","UNA HISTORIA BREVE PARA NUESTROS VISITANTES","Jos? M. Muria",,"1"
"1030","PSICOLOGIA","MORRIS, CHARLES G.",,"9"
"1031","REMUNERACAO POR HABILIDADES E POR COMPETENCIAS                                                      ","ANDERSEN, ARTHUR                                                                                    ","                                                                                                    ","2"
"1032","ANALISIS DE FORIER","HSU, HWEI P.",,"1"
"1033","MATEMATICAS AVANZADAS PARA INGENIERIA 2","Kreyszig",,"6"
"1034","MATEMATICAS AVANZADAS PARA INGENIERIA 1","Kreyszig",,"5"
"1035","ALGEBRA LINEAL CON APLICACIONES","Nicholson, W.",,"3"
"1036","GEOMETRIA ANALITICA","PHILLIPS, H.B.",,"1"
"1037","MANUAL DE ELECTRICIDAD INDUSTRIAL I","Harper",,"1"
"1038","POESIAS REUNIDAS                                                                                    ","Augusto Roa Bastos                                                                                  ","                                                                                                    ","1"
"1039","POESIAS COMPLETAS Y OTROS TEXTOS","Herib Campos Cervera",,"1"
"1040","POESIAS Y CUENTOS COMPLETOS","Julio Correa",,"1"
"1041","POESIAS COMPLETAS Y OTROS TEXTOS","Eloy Fari?a N??ez",,"1"
"1042","ANTOLOGIA POETICA","Jose Luis Appleyard",,"1"
"1043","POESIAS COMPLETAS","Josefina Pl?",,"1"
"1044","ANTOLOGIA POETICA","Jose M. G?mez Sanjurjo",,"1"
"1045","ELVIO ROMERO - SUS MEJORES POEMAS","Elvio Romero",,"1"
"1046","ANTOLOGIA POETICA","Oscar Ferreiro",,"1"
"1047","POESIA","Teodoro S. Mongel?s.",,"1"
"1048","GUIA DEL MUSEO - ETNOGRAFIA PARAGUAYA                                                               ","Susnik, Branislava                                                                                  ","                                                                                                    ","7"
"1049","THE NORTON COMMANDER - USER?S MANUAL","Norton, Peter",,"1"
"1050","EL PODER DE LA EXPRESION ORAL","Carbonell",,"1"
"1051","PARAGUAY - INFORMACIONES GENERALES Y TURISTICAS                                                     ","Ver?n, Victoria.                                                                                    ","                                                                                                    ","1"
"1052","MANUAL DE CONSTRUCAO DE REDES","Electrobr?s",,"1"
"1053","MANUAL DE ELECTRICIDAD INDUSTRIAL I","HARPER",,"1"
"1054","CURSO DE MS-WORD 5.0 BASICO","MasterChip Computaci?n",,"1"
"1055","TEATRO ESCOGIDO","Josefina Pl?",,"1"
"1056","MIGRACIONES                                                                                         ","Eligio Ayala                                                                                        ","                                                                                                    ","1"
"1057","LA PAZ DEL CHACO                                                                                    ","Paiva Alcorta                                                                                       ","                                                                                                    ","1"
"1058","INSTALACIONES ELECTRICAS GENERALES",,,"1"
"1059","Amadeus - Paraguay. Guia de Referencia Rapida",,,"1"
"1060","Engenharia da Informacao - Introducao","Martin",,"1"
"1061","TEATRO BREVE","Mario Halley Mora",,"1"
"1062","ETNOGRAFIA DEL CHACO","Alfred Metraux",,"1"
"1063","FRANCIA, UN HOMBRE INTERMINABLE","Efra?n Enr?quez Gam?n",,"1"
"1064","MITOS INDIGENAS DEL PARAGUAY","Francisco Perez-Maricevich",,"1"
"1065","ARRIERO PORTE","Miguel Angel Pangrazio",,"1"
"1066","POBREZA Y POLITICAS SOCIALES EN EL PARAGUAY","Ram?n Fogel",,"1"
"1067","INSTALACION ELECTRICA DE BAJA TENSION                                                               ","KEMPER - MESSEGUER                                                                                  ","KHIARA - HERREROS                                                                                   ","1"
"1068","POESIA COMPLETA","Dom?nguez",,"1"
"1069","LA REVOLUCION DE LA INDEPENDENCIA -14 Y 15 DE MAYO                                                  ","Garay                                                                                               ","Ben?tez                                                                                             ","1"
"1070","ETAPAS DE MI VIDA","Maiz",,"1"
"1071","ORIGENES DE LA GUERRA DE LA TRIPLE ALIANZA","Horton Box",,"1"
"1072","SOLANO LOPEZ-SOLDADO DE LA GLORIA Y EL INFORTUNIO","Bray",,"1"
"1073","EL PARAGUAY INDEPENDIENTE","Cardozo",,"1"
"1074","EL PARAGUAY COLONIAL","Cardozo",,"1"
"1075","EL FUSILAMIENTO DEL OBISPO PALACIOS Y LOS TRIBUNAL","Godoi",,"1"
